Country,Restaurant Name,Sentiment,Review Title,Review Date,Review,Word Count,Tokens,Cleaned_Review
Cuba,Old Square (Plaza Vieja),Positive,Crowded and atmospheric,,ones you walk thru old habana you will pass this squarethere is always something to do and to see,19,"['one', 'walk', 'thru', 'old', 'habana', 'pa', 'squarether', 'alway', 'someth', 'see']",one walk thru old habana pa squarether alway someth see
Cuba,Old Square (Plaza Vieja),Positive,Moving woman and cockerel sculpture,,plaza vieja is probably my favourite square in havana primarily because of the evocative and moving structure of the woman forced into prostitution to feed her family sitting astride a cockerel the lily sculpture is also very good and there are several decent cafes for lunch or just a mojito and people watching,53,"['plaza', 'vieja', 'probabl', 'favourit', 'squar', 'havana', 'primarili', 'evoc', 'move', 'structur', 'woman', 'forc', 'prostitut', 'feed', 'famili', 'sit', 'astrid', 'cockerel', 'lili', 'sculptur', 'also', 'good', 'sever', 'decent', 'cafe', 'lunch', 'mojito', 'peopl', 'watch']",plaza vieja probabl favourit squar havana primarili evoc move structur woman forc prostitut feed famili sit astrid cockerel lili sculptur also good sever decent cafe lunch mojito peopl watch
Cuba,Old Square (Plaza Vieja),Positive,Old Square,,i really loved this square a lovely atmosphere and lots of people being guided by their tour operators i stayed in the nearby raquel hotel for a night as i was returning from a day trip to cuba i recommend this area as it is full of character,49,"['realli', 'love', 'squar', 'love', 'atmospher', 'lot', 'peopl', 'guid', 'tour', 'oper', 'stay', 'nearbi', 'raquel', 'hotel', 'night', 'return', 'day', 'trip', 'cuba', 'recommend', 'area', 'full', 'charact']",realli love squar love atmospher lot peopl guid tour oper stay nearbi raquel hotel night return day trip cuba recommend area full charact
Cuba,Old Square (Plaza Vieja),Positive,Best plaza!,,the charming plaza vieja has got many restaurants bars and a micro brewery from some of the bars you can overlook the plaza from the balcony,26,"['charm', 'plaza', 'vieja', 'got', 'mani', 'restaur', 'bar', 'micro', 'breweri', 'bar', 'overlook', 'plaza', 'balconi']",charm plaza vieja got mani restaur bar micro breweri bar overlook plaza balconi
Cuba,Old Square (Plaza Vieja),Positive,Beautiful square,,one of the nicest squares in old havana plenty of architecture to appreciate go early to avoid the crowds,19,"['one', 'nicest', 'squar', 'old', 'havana', 'plenti', 'architectur', 'appreci', 'go', 'earli', 'avoid', 'crowd']",one nicest squar old havana plenti architectur appreci go earli avoid crowd
Cuba,Old Square (Plaza Vieja),Positive,Worth going to in the evening,,we had a walk to the square one evening live music playing and a lovely atmosphere it’s right by mojito mojito’s,21,"['walk', 'squar', 'one', 'even', 'live', 'music', 'play', 'love', 'atmospher', '’', 'right', 'mojito', 'mojito', '’']",walk squar one even live music play love atmospher ’ right mojito mojito ’
Cuba,Old Square (Plaza Vieja),Positive,Great place to visit,,really great place to visit with a lot of museums and restaurants around it definitely one of the nicest parts of cuba,22,"['realli', 'great', 'place', 'visit', 'lot', 'museum', 'restaur', 'around', 'definit', 'one', 'nicest', 'part', 'cuba']",realli great place visit lot museum restaur around definit one nicest part cuba
Cuba,Old Square (Plaza Vieja),Positive,Beautiful place,,too many street hustlers in cuban national costumes lots of interesting sightseeing around couple modern excellent sculptures are on the square,21,"['mani', 'street', 'hustler', 'cuban', 'nation', 'costum', 'lot', 'interest', 'sightse', 'around', 'coupl', 'modern', 'excel', 'sculptur', 'squar']",mani street hustler cuban nation costum lot interest sightse around coupl modern excel sculptur squar
Cuba,Old Square (Plaza Vieja),Positive,Beautiful!,,our last dinner in cuba was spent at a restaurant on a balcony at plaza vieja we loved watching families playing great live music awesome vibe,26,"['last', 'dinner', 'cuba', 'spent', 'restaur', 'balconi', 'plaza', 'vieja', 'love', 'watch', 'famili', 'play', 'great', 'live', 'music', 'awesom', 'vibe']",last dinner cuba spent restaur balconi plaza vieja love watch famili play great live music awesom vibe
Cuba,Old Square (Plaza Vieja),Positive,Worth another Trip All on its Own,,we went to this part of havana as well as others as part of a city tour truly i had expected the area to be much shabbier than what it was true you saw buildings with facades only and no roof but you can tell there is a concerted effort to restore many of these beautiful buildings to their former glory it would have been wonderful to visit the many museums in old havana but that will have to wait for our next trip,85,"['went', 'part', 'havana', 'well', 'other', 'part', 'citi', 'tour', 'truli', 'expect', 'area', 'much', 'shabbier', 'true', 'saw', 'build', 'facad', 'roof', 'tell', 'concert', 'effort', 'restor', 'mani', 'beauti', 'build', 'former', 'glori', 'would', 'wonder', 'visit', 'mani', 'museum', 'old', 'havana', 'wait', 'next', 'trip']",went part havana well other part citi tour truli expect area much shabbier true saw build facad roof tell concert effort restor mani beauti build former glori would wonder visit mani museum old havana wait next trip
Cuba,Old Square (Plaza Vieja),Positive,Lots to do in this square,,there are a bunch of restaurants a card museum unfortunately it was closed when we were there also i am pretty sure this is where they had public executions in the old days and a statue of a lady ridding a chicken what more could you ask for,48,"['bunch', 'restaur', 'card', 'museum', 'unfortun', 'close', 'also', 'pretti', 'sure', 'public', 'execut', 'old', 'day', 'statu', 'ladi', 'rid', 'chicken', 'could', 'ask']",bunch restaur card museum unfortun close also pretti sure public execut old day statu ladi rid chicken could ask
Cuba,Old Square (Plaza Vieja),Positive,Great personalized tour by G&G Tours,,what a wonderful way to visit havana by cruise ship oh i guess thats not available to us citizens any more the old town of havana is rich in history and the people are welcoming a small but growing semicapitalist economy based upon tourism beckons and it is still a chance to support the people who have gone out of their way to learn english,65,"['wonder', 'way', 'visit', 'havana', 'cruis', 'ship', 'oh', 'guess', 'that', 'avail', 'u', 'citizen', 'old', 'town', 'havana', 'rich', 'histori', 'peopl', 'welcom', 'small', 'grow', 'semicapitalist', 'economi', 'base', 'upon', 'tourism', 'beckon', 'still', 'chanc', 'support', 'peopl', 'gone', 'way', 'learn', 'english']",wonder way visit havana cruis ship oh guess that avail u citizen old town havana rich histori peopl welcom small grow semicapitalist economi base upon tourism beckon still chanc support peopl gone way learn english
Cuba,Old Square (Plaza Vieja),Positive,Great spot,,this is a lovely square beer factory is in one corner good drinks a couple of barrestaurants on the st floors great for lunch or a drinks break and free wifi a bit slow but no need for scratch card here,41,"['love', 'squar', 'beer', 'factori', 'one', 'corner', 'good', 'drink', 'coupl', 'barrestaur', 'st', 'floor', 'great', 'lunch', 'drink', 'break', 'free', 'wifi', 'bit', 'slow', 'need', 'scratch', 'card']",love squar beer factori one corner good drink coupl barrestaur st floor great lunch drink break free wifi bit slow need scratch card
Cuba,Old Square (Plaza Vieja),Positive,Great place to chill,,its a beautiful place to chill and have a drink but the prices at the bars and restaurants are pretty high,21,"['beauti', 'place', 'chill', 'drink', 'price', 'bar', 'restaur', 'pretti', 'high']",beauti place chill drink price bar restaur pretti high
Cuba,Old Square (Plaza Vieja),Positive,Charming Old Square,,where night life abound bars restaurants music and more music situated in old havana we used this place as our focal point of our days in havana,28,"['night', 'life', 'abound', 'bar', 'restaur', 'music', 'music', 'situat', 'old', 'havana', 'use', 'place', 'focal', 'point', 'day', 'havana']",night life abound bar restaur music music situat old havana use place focal point day havana
Cuba,Old Square (Plaza Vieja),Positive,"Music, music, outdoor cafes, balconies.....and history",,loved this plazathey had just fixed the fountain and of course the famous gal on a rooster statue is here latin music in all corners some dancing sometimes a stage with entertainment always lively and safe at night loved it,40,"['love', 'plazathey', 'fix', 'fountain', 'cours', 'famou', 'gal', 'rooster', 'statu', 'latin', 'music', 'corner', 'danc', 'sometim', 'stage', 'entertain', 'alway', 'live', 'safe', 'night', 'love']",love plazathey fix fountain cours famou gal rooster statu latin music corner danc sometim stage entertain alway live safe night love
Cuba,Old Square (Plaza Vieja),Positive,Night,,nice place best in the evening when the crowd is out and live music is playing at several restaurants with seats in the square,24,"['nice', 'place', 'best', 'even', 'crowd', 'live', 'music', 'play', 'sever', 'restaur', 'seat', 'squar']",nice place best even crowd live music play sever restaur seat squar
Cuba,Old Square (Plaza Vieja),Positive,Hidden gem,,perfectly restored only ten minutes walk from the cathedral try the best cuban coffe in a bar just in a corner of the square,24,"['perfectli', 'restor', 'ten', 'minut', 'walk', 'cathedr', 'tri', 'best', 'cuban', 'coff', 'bar', 'corner', 'squar']",perfectli restor ten minut walk cathedr tri best cuban coff bar corner squar
Cuba,Old Square (Plaza Vieja),Positive,Lots going on in Plaza Vieja,,plaza vieja is a must to chill out in there are multiple bars and restaurantscafes and at any time in the evening there can be up to bands all playing lively cuban music the plaza has been renovated as it had fallen into disrepair but now it is a hive of activity and so welcoming we really felt comfortable there and would recommend it to anyone wanting to just sit drink a pina colada or cuba libre and just enjoy the vibe,83,"['plaza', 'vieja', 'must', 'chill', 'multipl', 'bar', 'restaurantscaf', 'time', 'even', 'band', 'play', 'live', 'cuban', 'music', 'plaza', 'renov', 'fallen', 'disrepair', 'hive', 'activ', 'welcom', 'realli', 'felt', 'comfort', 'would', 'recommend', 'anyon', 'want', 'sit', 'drink', 'pina', 'colada', 'cuba', 'libr', 'enjoy', 'vibe']",plaza vieja must chill multipl bar restaurantscaf time even band play live cuban music plaza renov fallen disrepair hive activ welcom realli felt comfort would recommend anyon want sit drink pina colada cuba libr enjoy vibe
Cuba,Old Square (Plaza Vieja),Positive,Lots going on,,the squares of havana are very busy you will see a lot of people walking singing and dressed up in traditional garb,22,"['squar', 'havana', 'busi', 'see', 'lot', 'peopl', 'walk', 'sing', 'dress', 'tradit', 'garb']",squar havana busi see lot peopl walk sing dress tradit garb
Cuba,Old Square (Plaza Vieja),Positive,A great place to start,,the plaza vieja in old havana is a great place to start your walking trek around the old colonial part of the city you can easily get to the capital buildings and the other lovely parks situated throughout the area and there are wonderful restaurants everyone at each of the restaurants was warm and welcoming and the food was great at all we went to,65,"['plaza', 'vieja', 'old', 'havana', 'great', 'place', 'start', 'walk', 'trek', 'around', 'old', 'coloni', 'part', 'citi', 'easili', 'get', 'capit', 'build', 'love', 'park', 'situat', 'throughout', 'area', 'wonder', 'restaur', 'everyon', 'restaur', 'warm', 'welcom', 'food', 'great', 'went']",plaza vieja old havana great place start walk trek around old coloni part citi easili get capit build love park situat throughout area wonder restaur everyon restaur warm welcom food great went
